frame,x,y,dx_from_ref,dy_from_ref
770,259,415,-1125,-17
771,256,445,-1128,13
772,257,446,-1127,14
773,253,451,-1131,19
774,256,419,-1128,-13
775,237,457,-1147,25
776,233,464,-1151,32
777,231,469,-1153,37
778,229,470,-1155,38
779,230,466,-1154,34
780,230,465,-1154,33
781,231,461,-1153,29
782,229,463,-1155,31
783,228,464,-1156,32
784,228,465,-1156,33
785,227,466,-1157,34
786,226,464,-1158,32
787,226,465,-1158,33
788,225,464,-1159,32
789,224,465,-1160,33
790,224,464,-1160,32
791,223,465,-1161,33
792,224,463,-1160,31
793,223,463,-1161,31
794,223,464,-1161,32
795,223,463,-1161,31
796,223,462,-1161,30
797,223,460,-1161,28
798,223,460,-1161,28
799,223,461,-1161,29
800,223,461,-1161,29
801,226,458,-1158,26
802,224,461,-1160,29
803,225,457,-1159,25
804,225,457,-1159,25
805,225,460,-1159,28
806,224,462,-1160,30
807,224,460,-1160,28
808,224,460,-1160,28
809,212,469,-1172,37
810,211,470,-1173,38
811,211,467,-1173,35
812,210,469,-1174,37
813,212,469,-1172,37
814,211,471,-1173,39
815,210,468,-1174,36
816,210,466,-1174,34
817,210,470,-1174,38
818,210,470,-1174,38
819,209,468,-1175,36
820,209,464,-1175,32
821,207,470,-1177,38
822,207,467,-1177,35
823,207,470,-1177,38
824,205,471,-1179,39
825,206,470,-1178,38
826,205,472,-1179,40
827,203,478,-1181,46
828,203,478,-1181,46
829,217,460,-1167,28
830,216,461,-1168,29
831,216,461,-1168,29
832,215,463,-1169,31
833,215,463,-1169,31
834,215,463,-1169,31
835,214,465,-1170,33
836,212,469,-1172,37
837,211,468,-1173,36
838,200,510,-1184,78
839,210,467,-1174,35
840,209,468,-1175,36
841,208,468,-1176,36
842,208,467,-1176,35
843,207,471,-1177,39
844,206,475,-1178,43
845,205,474,-1179,42
846,206,471,-1178,39
847,205,475,-1179,43
848,204,469,-1180,37
849,204,475,-1180,43
850,204,475,-1180,43
851,203,473,-1181,41
852,202,474,-1182,42
853,203,474,-1181,42
854,203,476,-1181,44
855,203,475,-1181,43
856,202,477,-1182,45
857,202,474,-1182,42
858,200,477,-1184,45
859,201,477,-1183,45
860,201,474,-1183,42
861,201,477,-1183,45
862,200,479,-1184,47
863,201,477,-1183,45
864,202,472,-1182,40
865,202,475,-1182,43
866,203,475,-1181,43
867,204,476,-1180,44
868,206,473,-1178,41
869,206,474,-1178,42
870,207,470,-1177,38
871,207,475,-1177,43
872,207,472,-1177,40
873,206,474,-1178,42
874,207,473,-1177,41
875,207,474,-1177,42
876,208,476,-1176,44
877,207,474,-1177,42
878,208,474,-1176,42
879,207,475,-1177,43
880,207,475,-1177,43
881,207,474,-1177,42
882,207,475,-1177,43
883,206,474,-1178,42
884,206,474,-1178,42
885,207,475,-1177,43
886,207,477,-1177,45
887,206,477,-1178,45
888,207,477,-1177,45
889,205,475,-1179,43
890,204,476,-1180,44
891,203,477,-1181,45
892,203,477,-1181,45
893,203,476,-1181,44
894,201,479,-1183,47
895,201,476,-1183,44
896,200,476,-1184,44
897,201,482,-1183,50
898,198,481,-1186,49
899,200,483,-1184,51
900,199,479,-1185,47
901,198,485,-1186,53
902,197,488,-1187,56
903,199,483,-1185,51
904,199,479,-1185,47
905,197,484,-1187,52
906,198,485,-1186,53
907,198,483,-1186,51
908,198,481,-1186,49
909,197,484,-1187,52
910,198,482,-1186,50
911,199,486,-1185,54
912,200,484,-1184,52
913,199,482,-1185,50
914,200,485,-1184,53
915,202,483,-1182,51
916,201,482,-1183,50
917,200,485,-1184,53
918,203,484,-1181,52
919,203,483,-1181,51
920,203,485,-1181,53
921,207,482,-1177,50
922,208,482,-1176,50
923,209,479,-1175,47
924,209,478,-1175,46
925,210,483,-1174,51
926,212,479,-1172,47
927,204,406,-1180,-26
928,205,404,-1179,-28
929,218,477,-1166,45
930,221,479,-1163,47
931,206,411,-1178,-21
932,203,405,-1181,-27
933,208,418,-1176,-14
934,208,414,-1176,-18
935,211,417,-1173,-15
936,227,481,-1157,49
937,226,479,-1158,47
938,219,504,-1165,72
939,228,481,-1156,49
940,230,484,-1154,52
941,229,480,-1155,48
942,229,481,-1155,49
943,225,487,-1159,55
944,138,503,-1246,71
945,1577,262,193,-170
946,1577,261,193,-171
947,1576,262,192,-170
948,1577,262,193,-170
949,1577,261,193,-171
950,1576,262,192,-170
951,1577,261,193,-171
952,133,530,-1251,98
953,1576,261,192,-171
954,1577,261,193,-171
955,1577,261,193,-171
956,135,524,-1249,92
957,1576,261,192,-171
958,1577,261,193,-171
959,1577,261,193,-171
960,1576,261,192,-171
961,130,532,-1254,100
962,1577,261,193,-171
963,132,530,-1252,98
964,1577,261,193,-171
965,1577,261,193,-171
966,1577,261,193,-171
967,1577,261,193,-171
968,1577,261,193,-171
969,1577,261,193,-171
970,1577,261,193,-171
971,1577,261,193,-171
972,1577,261,193,-171
973,140,561,-1244,129
974,1577,261,193,-171
975,142,557,-1242,125
976,1576,261,192,-171
977,148,565,-1236,133
978,1577,261,193,-171
979,1577,261,193,-171
980,160,550,-1224,118
981,1577,261,193,-171
982,1577,261,193,-171
983,1577,261,193,-171
984,1577,261,193,-171
985,1577,261,193,-171
986,285,509,-1099,77
987,277,533,-1107,101
988,284,519,-1100,87
989,276,520,-1108,88
990,274,529,-1110,97
991,282,514,-1102,82
992,278,529,-1106,97
993,288,517,-1096,85
994,291,523,-1093,91
995,292,519,-1092,87
996,294,526,-1090,94
997,298,517,-1086,85
998,301,521,-1083,89
999,303,519,-1081,87
1000,295,539,-1089,107
1001,308,520,-1076,88
1002,299,542,-1085,110
1003,309,527,-1075,95
1004,316,520,-1068,88
1005,317,519,-1067,87
1006,317,529,-1067,97
1007,317,534,-1067,102
1008,320,526,-1064,94
