frame,x,y,dx_from_ref,dy_from_ref
893,1005,475,-53,-7
894,1001,475,-57,-7
895,1003,475,-55,-7
896,1010,475,-48,-7
897,1022,476,-36,-6
898,1037,476,-21,-6
899,1055,477,-3,-5
900,1072,478,14,-4
901,1089,479,31,-3
902,1102,479,44,-3
903,1111,480,53,-2
904,1115,480,57,-2
905,1114,480,56,-2
906,1107,480,49,-2
907,1095,479,37,-3
908,1080,478,22,-4
909,1063,477,5,-5
910,1045,477,-13,-5
911,1029,476,-29,-6
912,1015,475,-43,-7
913,1006,475,-52,-7
914,1002,475,-56,-7
915,1004,475,-54,-7
916,1011,475,-47,-7
917,1022,476,-36,-6
918,1037,476,-21,-6
919,1054,477,-4,-5
920,1072,478,14,-4
921,1088,478,30,-4
922,1101,479,43,-3
923,1111,480,53,-2
924,1115,480,57,-2
925,1113,480,55,-2
926,1107,480,49,-2
927,1095,479,37,-3
928,1081,478,23,-4
929,1063,477,5,-5
930,1046,477,-12,-5
931,1030,476,-28,-6
932,1016,475,-42,-7
933,1007,475,-51,-7
934,1003,475,-55,-7
935,1004,475,-54,-7
936,1011,475,-47,-7
937,1022,476,-36,-6
938,1037,476,-21,-6
939,1054,477,-4,-5
940,1071,478,13,-4
941,1087,478,29,-4
942,1100,479,42,-3
943,1110,479,52,-3
944,1114,480,56,-2
945,1113,480,55,-2
946,1106,479,48,-3
947,1095,479,37,-3
948,1081,478,23,-4
949,1064,478,6,-4
950,1047,477,-11,-5
951,1031,476,-27,-6
952,1017,476,-41,-6
953,1008,475,-50,-7
954,1004,475,-54,-7
955,1005,475,-53,-7
956,1011,475,-47,-7
957,1022,475,-36,-7
958,1036,476,-22,-6
959,1053,477,-5,-5
960,1070,478,12,-4
961,1086,478,28,-4
962,1100,479,42,-3
963,1109,479,51,-3
964,1113,480,55,-2
965,1112,480,54,-2
966,1106,479,48,-3
967,1095,479,37,-3
968,1081,478,23,-4
969,1065,477,7,-5
970,1047,477,-11,-5
971,1031,476,-27,-6
972,1018,476,-40,-6
973,1009,475,-49,-7
974,1005,475,-53,-7
975,1005,475,-53,-7
976,1011,475,-47,-7
977,1022,475,-36,-7
978,1036,476,-22,-6
979,1052,477,-6,-5
980,1069,478,11,-4
981,1085,478,27,-4
982,1099,479,41,-3
983,1108,480,50,-2
984,1113,480,55,-2
985,1112,480,54,-2
986,1106,479,48,-3
987,1095,479,37,-3
988,1082,478,24,-4
989,1065,477,7,-5
990,1048,477,-10,-5
991,1032,476,-26,-6
992,1019,475,-39,-7
993,1010,475,-48,-7
994,1005,475,-53,-7
995,1006,475,-52,-7
996,1011,475,-47,-7
997,1022,476,-36,-6
998,1036,476,-22,-6
999,1052,477,-6,-5
1000,1069,477,11,-5
1001,1084,478,26,-4
1002,1098,479,40,-3
1003,1107,479,49,-3
1004,1112,480,54,-2
1005,1111,480,53,-2
1006,1105,479,47,-3
1007,1095,479,37,-3
1008,1081,478,23,-4
1009,1065,478,7,-4
1010,1049,477,-9,-5
1011,1033,476,-25,-6
1012,1020,475,-38,-7
1013,1011,475,-47,-7
1014,1006,475,-52,-7
1015,1006,475,-52,-7
1016,1012,475,-46,-7
1017,1022,476,-36,-6
1018,1036,476,-22,-6
1019,1051,477,-7,-5
1020,1068,478,10,-4
1021,1084,478,26,-4
1022,1097,479,39,-3
1023,1106,479,48,-3
1024,1111,480,53,-2
1025,1110,479,52,-3
1026,1105,479,47,-3
1027,1095,479,37,-3
1028,1082,478,24,-4
1029,1066,477,8,-5
1030,1049,477,-9,-5
1031,1034,476,-24,-6
1032,1021,475,-37,-7
1033,1012,475,-46,-7
1034,1006,475,-52,-7
1035,1007,475,-51,-7
1036,1012,475,-46,-7
1037,1022,475,-36,-7
1038,1035,476,-23,-6
1039,1051,477,-7,-5
1040,1067,477,9,-5
1041,1083,478,25,-4
1042,1096,479,38,-3
1043,1105,479,47,-3
1044,1110,479,52,-3
1045,1110,480,52,-2
1046,1105,479,47,-3
1047,1095,478,37,-4
1048,1082,478,24,-4
1049,1066,477,8,-5
