frame,x,y,dx_from_ref,dy_from_ref
978,1102,493,4,-3
979,1120,494,22,-2
980,1138,495,40,-1
981,1154,495,56,-1
982,1167,496,69,0
983,1178,497,80,1
984,1184,498,86,2
985,1187,499,89,3
986,1186,499,88,3
987,1181,499,83,3
988,1172,497,74,1
989,1161,496,63,0
990,1147,494,49,-2
991,1131,494,33,-2
992,1114,493,16,-3
993,1097,493,-1,-3
994,1080,492,-18,-4
995,1065,490,-33,-6
996,1053,489,-45,-7
997,1042,489,-56,-7
998,1035,488,-63,-8
999,1032,489,-66,-7
1000,1032,490,-66,-6
1001,1035,490,-63,-6
1002,1042,490,-56,-6
1003,1053,490,-45,-6
1004,1065,490,-33,-6
1005,1079,491,-19,-5
1006,1094,492,-4,-4
1007,1110,493,12,-3
1008,1125,495,27,-1
1009,1138,495,40,-1
1010,1149,495,51,-1
1011,1158,495,60,-1
1012,1163,496,65,0
1013,1165,496,67,0
1014,1163,497,65,1
1015,1158,496,60,0
1016,1149,495,51,-1
1017,1137,494,39,-2
1018,1122,493,24,-3
1019,1106,492,8,-4
1020,1088,492,-10,-4
1021,1071,492,-27,-4
1022,1054,491,-44,-5
1023,1039,490,-59,-6
1024,1025,489,-73,-7
1025,1015,488,-83,-8
1026,1008,488,-90,-8
1027,1004,489,-94,-7
1028,1005,489,-93,-7
1029,1009,490,-89,-6
1030,1017,490,-81,-6
1031,1028,489,-70,-7
1032,1042,489,-56,-7
1033,1058,490,-40,-6
1034,1076,491,-22,-5
1035,1094,492,-4,-4
1036,1112,494,14,-2
1037,1129,494,31,-2
1038,1145,495,47,-1
1039,1158,495,60,-1
1040,1167,496,69,0
1041,1174,497,76,1
1042,1176,498,78,2
1043,1175,498,77,2
1044,1170,498,72,2
1045,1162,496,64,0
1046,1151,495,53,-1
1047,1138,494,40,-2
1048,1123,494,25,-2
1049,1108,493,10,-3
1050,1092,493,-6,-3
1051,1077,491,-21,-5
1052,1064,490,-34,-6
1053,1053,489,-45,-7
1054,1045,488,-53,-8
1055,1039,489,-59,-7
1056,1037,489,-61,-7
1057,1039,490,-59,-6
1058,1044,490,-54,-6
1059,1052,490,-46,-6
1060,1063,490,-35,-6
1061,1076,490,-22,-6
1062,1090,491,-8,-5
1063,1105,493,7,-3
1064,1121,494,23,-2
1065,1135,495,37,-1
1066,1148,495,50,-1
1067,1159,496,61,0
1068,1167,496,69,0
1069,1171,496,73,0
1070,1172,497,74,1
1071,1169,498,71,2
1072,1163,497,65,1
1073,1153,496,55,0
1074,1141,494,43,-2
1075,1126,493,28,-3
1076,1109,493,11,-3
1077,1092,492,-6,-4
1078,1074,492,-24,-4
1079,1057,491,-41,-5
1080,1041,490,-57,-6
1081,1028,489,-70,-7
1082,1017,488,-81,-8
1083,1009,488,-89,-8
1084,1006,489,-92,-7
1085,1005,490,-93,-6
1086,1009,490,-89,-6
1087,1017,489,-81,-7
1088,1027,489,-71,-7
1089,1040,489,-58,-7
1090,1056,490,-42,-6
1091,1072,491,-26,-5
1092,1089,492,-9,-4
1093,1106,493,8,-3
1094,1122,494,24,-2
1095,1136,494,38,-2
1096,1148,495,50,-1
1097,1157,495,59,-1
1098,1162,496,64,0
1099,1164,497,66,1
1100,1162,497,64,1
1101,1157,497,59,1
1102,1149,496,51,0
1103,1139,494,41,-2
1104,1126,494,28,-2
1105,1112,493,14,-3
1106,1097,493,-1,-3
1107,1083,492,-15,-4
1108,1069,491,-29,-5
1109,1058,490,-40,-6
1110,1048,489,-50,-7
1111,1041,489,-57,-7
1112,1038,489,-60,-7
1113,1037,489,-61,-7
1114,1040,490,-58,-6
1115,1047,490,-51,-6
1116,1056,490,-42,-6
1117,1068,490,-30,-6
1118,1082,490,-16,-6
1119,1097,491,-1,-5
1120,1113,493,15,-3
1121,1128,494,30,-2
1122,1143,496,45,0
1123,1156,496,58,0
1124,1166,496,68,0
1125,1174,497,76,1
1126,1178,497,80,1
1127,1179,498,81,2
1128,1175,498,77,2
1129,1169,497,71,1
1130,1159,496,61,0
1131,1147,495,49,-1
1132,1132,494,34,-2
