frame,x,y,dx_from_ref,dy_from_ref
717,971,550,-1,58
718,1000,549,28,57
719,1018,548,46,56
720,1041,547,69,55
721,1051,546,79,54
722,1060,545,88,53
723,1061,545,89,53
724,1052,546,80,54
725,1042,547,70,55
726,1020,548,48,56
727,1003,549,31,57
728,976,549,4,57
729,957,549,-15,57
730,932,549,-40,57
731,918,548,-54,56
732,903,546,-69,54
733,898,546,-74,54
734,898,546,-74,54
735,903,547,-69,55
736,919,548,-53,56
737,933,549,-39,57
738,960,550,-12,58
739,978,550,6,58
740,1006,549,34,57
741,1022,548,50,56
742,1041,547,69,55
743,1051,546,79,54
744,1057,546,85,54
745,1054,546,82,54
746,1046,546,74,54
747,1034,547,62,55
748,1011,549,39,57
749,995,549,23,57
750,968,549,-4,57
751,951,549,-21,57
752,928,549,-44,57
753,915,548,-57,56
754,903,547,-69,55
755,900,546,-72,54
756,902,546,-70,54
757,909,547,-63,55
758,926,548,-46,56
759,941,549,-31,57
760,966,549,-6,57
761,984,549,12,57
762,1010,548,38,56
763,1026,547,54,55
764,1042,546,70,54
765,1050,546,78,54
766,1053,546,81,54
767,1050,546,78,54
768,1038,547,66,55
769,1026,548,54,56
770,1004,549,32,57
771,987,549,15,57
772,962,549,-10,57
773,945,549,-27,57
774,924,548,-48,56
775,913,547,-59,55
776,904,547,-68,55
777,902,546,-70,54
778,907,547,-65,55
779,915,548,-57,56
780,933,548,-39,56
781,948,549,-24,57
782,973,549,1,57
783,991,549,19,57
784,1015,548,43,56
785,1028,547,56,55
786,1043,546,71,54
787,1048,546,76,54
788,1049,546,77,54
789,1044,546,72,54
790,1031,547,59,55
791,1018,548,46,56
792,996,549,24,57
793,980,549,8,57
794,956,549,-16,57
795,940,549,-32,57
796,922,547,-50,55
797,913,547,-59,55
798,906,547,-66,55
799,906,547,-66,55
800,913,547,-59,55
801,921,548,-51,56
802,941,549,-31,57
803,956,549,-16,57
804,980,549,8,57
805,996,548,24,56
806,1018,547,46,55
807,1030,546,58,54
808,1041,546,69,54
809,1044,545,72,53
810,1043,545,71,53
811,1037,546,65,54
812,1024,545,52,53
813,1011,546,39,54
814,989,546,17,54
815,975,546,3,54
816,953,545,-19,53
817,941,546,-31,54
818,929,546,-43,54
819,926,546,-46,54
